step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isMerchant,day,errorBalanceOrig,errorBalanceDest,isOrigBalanceZeroAfter,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
1.8383764,7.2587576,1.2880101,-0.2924506,-0.31559238,0.9123074,0.0,1.9417385,0.33228582,-0.12594335,1.0,0.0,1.0,0.0,0.0,0.0
1.9437728,4.4683447,0.7058293,-0.2924506,-0.323308,-0.3331041,0.0,1.9417385,0.33228582,6.391168,1.0,0.0,0.0,0.0,0.0,1.0
0.21527134,3.476853,0.4989684,-0.2924506,-0.323308,-0.3331041,0.0,0.25301343,0.33228582,5.035661,1.0,0.0,0.0,0.0,0.0,1.0
-1.428913,9.973915,1.85449,-0.2924506,1.4562634,3.050944,0.0,-1.4357116,0.33228582,-0.5735963,1.0,0.0,1.0,0.0,0.0,0.0
2.2459092,2.3000977,0.25345483,-0.2924506,-0.323308,-0.3331041,0.0,2.2794836,0.33228582,3.4268734,1.0,0.0,0.0,0.0,0.0,1.0
1.1076277,9.393013,1.7332928,-0.2924506,-0.18469886,1.383164,0.0,1.097376,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
-0.24847294,6.116113,1.0496134,-0.2924506,-0.323308,-0.3331041,0.0,-0.2536041,0.33228582,8.643897,1.0,0.0,0.0,0.0,0.0,1.0
3.2296093,10.487686,1.9616812,-0.2924506,-0.29280692,1.4624554,0.0,3.2927186,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
0.98115206,7.554824,1.3497802,-0.2924506,-0.323308,-0.3331041,0.0,0.92850345,0.33228582,10.610814,1.0,0.0,0.0,0.0,0.0,1.0
-1.3375694,5.7437415,0.9719232,-0.2924506,-0.323308,-0.3331041,0.0,-1.2668391,0.33228582,8.134813,1.0,0.0,0.0,0.0,0.0,1.0
0.73522705,12.060449,2.2898161,-0.2924506,-0.323308,-0.3331041,0.0,0.7596309,0.33228582,16.77063,1.0,0.0,0.0,0.0,0.0,1.0
0.9108878,6.8299665,1.1985489,-0.2924506,-0.323308,-0.3331041,0.0,0.92850345,0.33228582,9.619834,1.0,0.0,0.0,0.0,0.0,1.0
3.3139265,13.716512,2.6353307,-0.2924506,-0.323308,1.963262,0.0,3.2927186,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
0.34174708,3.988369,0.6056891,-0.2924506,-0.323308,-0.3331041,0.0,0.42188594,0.33228582,5.734975,1.0,0.0,0.0,0.0,0.0,1.0
2.2529356,5.2964244,0.87859666,-0.2924506,-0.323308,-0.3331041,0.0,2.2794836,0.33228582,7.523268,1.0,0.0,0.0,0.0,0.0,1.0
1.8172971,7.599323,1.3590645,-0.2924506,-0.323308,0.96096677,0.0,1.772866,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
-1.3727015,8.812887,1.6122577,-0.2924506,0.07521854,1.5287024,0.0,-1.2668391,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
0.9741256,2.133368,0.21866901,-0.2924506,-0.323308,-0.3331041,0.0,0.92850345,0.33228582,3.1989307,1.0,0.0,0.0,0.0,0.0,1.0
3.2366357,2.7237678,0.3418477,-0.2924506,-0.323308,-0.3331041,0.0,3.2927186,0.33228582,4.006089,1.0,0.0,0.0,0.0,0.0,1.0
1.0092578,16.300047,6.3295236,2.824101,-0.323308,-0.3331041,0.0,1.097376,0.33228582,22.566751,0.0,0.0,0.0,0.0,0.0,1.0
0.04663706,16.300047,10.565606,7.00833,-0.323308,-0.3331041,0.0,0.08414091,0.33228582,22.566751,0.0,0.0,0.0,0.0,0.0,1.0
3.1031334,7.812188,1.4034758,-0.2924506,-0.323308,0.99584454,0.0,3.123846,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.9437728,5.1518736,0.8484382,-0.2924506,-0.27789617,0.60199,0.0,1.9417385,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.3676057,2.4377444,0.28217292,-0.2924506,-0.323308,-0.3331041,0.0,1.4351209,0.33228582,3.6150556,1.0,0.0,0.0,0.0,0.0,1.0
0.21527134,8.087375,1.4608895,-0.2924506,-0.323308,-0.3331041,0.0,0.25301343,0.33228582,11.338884,1.0,0.0,0.0,0.0,0.0,1.0
0.17311278,3.3854084,0.47988978,-0.2924506,-0.323308,-0.3331041,0.0,0.25301343,0.33228582,4.9106436,1.0,0.0,0.0,0.0,0.0,1.0
1.7400063,1.9945028,0.1896967,-0.2924506,-0.323308,-0.3331041,0.0,1.772866,0.33228582,3.0090823,1.0,0.0,0.0,0.0,0.0,1.0
0.26445636,3.9417756,0.59596807,-0.2924506,-0.323308,-0.3331041,0.0,0.25301343,0.33228582,5.671275,1.0,0.0,0.0,0.0,0.0,1.0
1.423817,12.619212,2.4063945,-0.2924506,-0.323308,1.7834705,0.0,1.4351209,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
0.67901564,7.465169,1.3310751,-0.2924506,-0.323308,0.9389858,0.0,0.7596309,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
2.2037506,5.233294,0.86542535,-0.2924506,-0.323308,-0.3331041,0.0,2.2794836,0.33228582,7.43696,1.0,0.0,0.0,0.0,0.0,1.0
1.1076277,2.4776196,0.2904923,-0.2924506,-0.323308,-0.3331041,0.0,1.097376,0.33228582,3.6695702,1.0,0.0,0.0,0.0,0.0,1.0
0.83359706,12.444376,2.3699172,-0.2924506,3.9993312,5.756056,0.0,0.92850345,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
-0.5857415,12.43262,2.3674645,-0.2924506,-0.07199976,1.9855199,0.0,-0.5913491,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.4097642,5.9300604,1.0107961,-0.2924506,-0.323308,-0.3331041,0.0,1.4351209,0.33228582,8.389537,1.0,0.0,0.0,0.0,0.0,1.0
3.4193227,16.300047,12.634193,9.051595,-0.323308,-0.3331041,0.0,3.461591,0.33228582,22.566751,0.0,0.0,0.0,0.0,0.0,1.0
3.0398958,8.028736,1.4486556,-0.2924506,-0.323308,-0.3331041,0.0,3.123846,0.33228582,11.2587185,1.0,0.0,0.0,0.0,0.0,1.0
-0.12199723,16.234287,3.1606295,-0.2924506,-0.323308,-0.3331041,0.0,-0.084731594,0.33228582,22.476849,1.0,0.0,0.0,0.0,0.0,1.0
2.5269663,6.505805,1.1309171,-0.2924506,-0.323308,0.78179497,0.0,2.6172285,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
2.0070107,2.6445699,0.32532418,-0.2924506,-0.323308,-0.3331041,0.0,2.110611,0.33228582,3.8978148,1.0,0.0,0.0,0.0,0.0,1.0
1.1427599,6.6078963,1.152217,-0.2924506,-0.21527565,0.8985222,0.0,1.097376,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
2.7518122,1.9648927,0.18351898,-0.2924506,-0.323308,-0.3331041,0.0,2.786101,0.33228582,2.9686015,1.0,0.0,0.0,0.0,0.0,1.0
0.8898085,2.445374,0.2837647,-0.2924506,-0.323308,-0.3331041,0.0,0.92850345,0.33228582,3.625486,1.0,0.0,0.0,0.0,0.0,1.0
0.79846495,3.4185827,0.48681113,-0.2924506,-0.323308,-0.3331041,0.0,0.7596309,0.33228582,4.9559975,1.0,0.0,0.0,0.0,0.0,1.0
-1.6467322,3.9172678,0.5908549,-0.2924506,-0.323308,-0.2620415,0.0,-1.6045842,0.33228582,5.044831,1.0,0.0,0.0,0.0,0.0,1.0
1.1006013,7.3335934,1.3036236,-0.2924506,-0.09662708,1.1272534,0.0,1.097376,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.7329799,5.745824,0.9723576,-0.2924506,-0.14728336,0.82020926,0.0,1.772866,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
2.2388828,10.198873,1.9014243,-0.2924506,-0.323308,-0.3331041,0.0,2.2794836,0.33228582,14.225597,1.0,0.0,0.0,0.0,0.0,1.0
1.1708657,3.6955671,0.5446001,-0.2924506,-0.323308,-0.3331041,0.0,1.2662485,0.33228582,5.334674,1.0,0.0,0.0,0.0,0.0,1.0
1.5221871,3.1206677,0.42465535,-0.2924506,-0.323308,-0.3331041,0.0,1.6039935,0.33228582,4.5487065,1.0,0.0,0.0,0.0,0.0,1.0
-0.051732942,2.055395,0.202401,-0.2924506,-0.323308,-0.3331041,0.0,-0.084731594,0.33228582,3.0923305,1.0,0.0,0.0,0.0,0.0,1.0
-1.4851243,3.060813,0.41216746,-0.2924506,-0.323308,-0.3331041,0.0,-1.4357116,0.33228582,4.4668765,1.0,0.0,0.0,0.0,0.0,1.0
2.9977372,3.2091253,0.44311076,-0.2924506,-0.323308,-0.3331041,0.0,2.9549735,0.33228582,4.66964,1.0,0.0,0.0,0.0,0.0,1.0
-0.8808515,6.0001783,1.0254251,-0.2924506,-0.2498126,0.7669793,0.0,-0.92909414,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.8102707,13.013829,2.4887257,-0.2924506,-0.32259253,1.8487904,0.0,1.772866,0.33228582,-0.12594335,1.0,0.0,1.0,0.0,0.0,0.0
3.50364,2.7215753,0.34139022,-0.2924506,-0.323308,-0.3331041,0.0,3.461591,0.33228582,4.0030913,1.0,0.0,0.0,0.0,0.0,1.0
0.0044784853,6.7602205,1.1839974,-0.2924506,-0.323308,-0.3331041,0.0,0.08414091,0.33228582,9.524481,1.0,0.0,0.0,0.0,0.0,1.0
-1.3375694,5.7437415,0.9719232,-0.2924506,-0.3213906,0.6587065,0.0,-1.2668391,0.33228582,-0.1259434,1.0,0.0,1.0,0.0,0.0,0.0
-0.39602795,2.5842397,0.3127371,-0.2924506,-0.323308,-0.3331041,0.0,-0.42247662,0.33228582,3.815335,1.0,0.0,0.0,0.0,0.0,1.0
-1.3937808,11.877091,2.2515612,-0.2924506,-0.323308,-0.3331041,0.0,-1.4357116,0.33228582,16.519955,1.0,0.0,0.0,0.0,0.0,1.0
-0.2836051,4.537874,0.7203357,-0.2924506,-0.323308,-0.3331041,0.0,-0.2536041,0.33228582,6.4862247,1.0,0.0,0.0,0.0,0.0,1.0
0.36282635,2.6038368,0.31682575,-0.2924506,-0.323308,-0.3331041,0.0,0.42188594,0.33228582,3.8421266,1.0,0.0,0.0,0.0,0.0,1.0
-0.09389152,16.300047,3.1743495,-0.2924506,-0.323308,2.3865716,0.0,-0.084731594,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
-0.39602795,3.0955389,0.41941255,-0.2924506,-0.323308,-0.3331041,0.0,-0.42247662,0.33228582,4.514352,1.0,0.0,0.0,0.0,0.0,1.0
1.1989714,16.300047,3.1743495,-0.2924506,-0.323308,2.3865716,0.0,1.2662485,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.128707,16.300047,3.1743495,-0.2924506,-0.21799235,2.4840567,0.0,1.097376,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
-0.09389152,2.7342987,0.3440448,-0.2924506,-0.323308,-0.3331041,0.0,-0.084731594,0.33228582,4.0204864,1.0,0.0,0.0,0.0,0.0,1.0
-0.68411154,11.51065,2.1751082,-0.2924506,-0.27270588,1.6486733,0.0,-0.5913491,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
0.43309063,2.613773,0.3188988,-0.2924506,-0.323308,-0.3331041,0.0,0.42188594,0.33228582,3.855711,1.0,0.0,0.0,0.0,0.0,1.0
0.83359706,16.300047,3.1743495,-0.2924506,-0.16871479,2.5296702,0.0,0.92850345,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.8102707,1.8891197,0.16771,-0.2924506,-0.323308,-0.3331041,0.0,1.772866,0.33228582,2.8650093,1.0,0.0,0.0,0.0,0.0,1.0
0.75630635,2.278591,0.2489677,-0.2924506,-0.323308,-0.3331041,0.0,0.7596309,0.33228582,3.3974702,1.0,0.0,0.0,0.0,0.0,1.0
1.7470328,4.657473,0.7452884,-0.2924506,-0.323308,-0.3331041,0.0,1.772866,0.33228582,6.649733,1.0,0.0,0.0,0.0,0.0,1.0
1.6416364,10.734313,2.0131364,-0.2924506,-0.323308,-0.3331041,0.0,1.6039935,0.33228582,14.957618,1.0,0.0,0.0,0.0,0.0,1.0
-1.3024373,2.6711352,0.33086663,-0.2924506,-0.323308,-0.3331041,0.0,-1.2668391,0.33228582,3.934133,1.0,0.0,0.0,0.0,0.0,1.0
2.604257,4.2481627,0.6598915,-0.2924506,-0.323308,-0.3331041,0.0,2.6172285,0.33228582,6.090149,1.0,0.0,0.0,0.0,0.0,1.0
-0.789508,12.111747,2.3005188,-0.2924506,-0.29400018,1.7274516,0.0,-0.7602216,0.33228582,-0.1259434,1.0,0.0,1.0,0.0,0.0,0.0
-0.8457194,10.244737,1.9109931,-0.2924506,-0.1835648,1.5237678,0.0,-0.7602216,0.33228582,-0.1259434,1.0,0.0,1.0,0.0,0.0,0.0
-1.379728,3.4353685,0.49031326,-0.2924506,-0.323308,-0.3331041,0.0,-1.4357116,0.33228582,4.978946,1.0,0.0,0.0,0.0,0.0,1.0
-0.38900152,9.2916,1.7121346,-0.2924506,-0.323308,1.2382448,0.0,-0.42247662,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.2130243,16.300047,4.220096,0.74049526,-0.323308,-0.3331041,0.0,1.2662485,0.33228582,22.566751,0.0,0.0,0.0,0.0,0.0,1.0
2.6745214,16.300047,3.1743495,-0.2924506,-0.31612742,2.3932183,0.0,2.786101,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.7821649,5.8352976,0.9910251,-0.2924506,-0.25751784,0.7328314,0.0,1.772866,0.33228582,-0.12594335,1.0,0.0,1.0,0.0,0.0,0.0
-0.5084508,10.492663,1.9627197,-0.2924506,-0.323308,1.4350377,0.0,-0.42247662,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
3.4966135,16.300047,3.1743495,-0.2924506,-0.31275332,2.3963416,0.0,3.461591,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
-1.0143536,7.319238,1.3006285,-0.2924506,-0.20747508,1.0222954,0.0,-0.92909414,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
-0.8808515,16.300047,3.801916,0.32743374,-0.323308,-0.3331041,0.0,-0.92909414,0.33228582,22.566751,0.0,0.0,0.0,0.0,0.0,1.0
-1.4359394,3.138651,0.42840728,-0.2924506,-0.323308,-0.3331041,0.0,-1.4357116,0.33228582,4.5732923,1.0,0.0,0.0,0.0,0.0,1.0
0.29256207,2.061151,0.20360191,-0.2924506,-0.323308,-0.3331041,0.0,0.25301343,0.33228582,3.1001997,1.0,0.0,0.0,0.0,0.0,1.0
-0.13605009,14.228534,2.742157,-0.2924506,0.5330982,2.8398848,0.0,-0.084731594,0.33228582,-0.12594335,1.0,0.0,1.0,0.0,0.0,0.0
-0.44521296,13.28991,2.5463262,-0.2924506,-0.323308,-0.3331041,0.0,-0.42247662,0.33228582,18.451475,1.0,0.0,0.0,0.0,0.0,1.0
2.6534421,9.723738,1.802294,-0.2924506,-0.323308,-0.3331041,0.0,2.6172285,0.33228582,13.576021,1.0,0.0,0.0,0.0,0.0,1.0
1.276262,16.300047,3.1743495,-0.2924506,-0.323308,2.3865716,0.0,1.2662485,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
-0.96516865,2.1695225,0.22621216,-0.2924506,-0.323308,-0.3331041,0.0,-0.92909414,0.33228582,3.248359,1.0,0.0,0.0,0.0,0.0,1.0
1.7821649,16.300047,4.4541073,0.97164166,-0.323308,-0.3331041,0.0,1.772866,0.33228582,22.566751,0.0,0.0,0.0,0.0,0.0,1.0
-1.3937808,8.3142185,1.5082175,-0.2924506,-0.31993943,1.0323291,0.0,-1.4357116,0.33228582,0.28199655,1.0,0.0,1.0,0.0,0.0,0.0
2.2459092,4.524669,0.7175807,-0.2924506,-0.323308,0.45718786,0.0,2.2794836,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.0373635,1.8757007,0.1649103,-0.2924506,-0.323308,-0.3331041,0.0,1.097376,0.33228582,2.8466635,1.0,0.0,0.0,0.0,0.0,1.0
2.0351164,1.8642302,0.16251713,-0.2924506,-0.323308,-0.3331041,0.0,2.110611,0.33228582,2.8309817,1.0,0.0,0.0,0.0,0.0,1.0
1.3535528,3.6660368,0.53843904,-0.2924506,-0.323308,-0.3331041,0.0,1.4351209,0.33228582,5.294302,1.0,0.0,0.0,0.0,0.0,1.0
-1.0213801,3.676132,0.5405452,-0.2924506,-0.323308,-0.3331041,0.0,-0.92909414,0.33228582,5.308103,1.0,0.0,0.0,0.0,0.0,1.0
3.0469222,1.5876051,0.10480317,-0.2924506,-0.323308,-0.3331041,0.0,3.123846,0.33228582,2.4527967,1.0,0.0,0.0,0.0,0.0,1.0
1.5924513,3.3501291,0.4725293,-0.2924506,-0.323308,-0.3331041,0.0,1.6039935,0.33228582,4.8624125,1.0,0.0,0.0,0.0,0.0,1.0
1.1146542,6.7679896,1.1856183,-0.2924506,-0.323308,-0.3331041,0.0,1.097376,0.33228582,9.535103,1.0,0.0,0.0,0.0,0.0,1.0
3.4193227,16.300047,3.1743495,-0.2924506,-0.323308,2.3865716,0.0,3.461591,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
-1.5905209,2.4230192,0.27910066,-0.2924506,-0.323308,-0.3331041,0.0,-1.6045842,0.33228582,3.5949237,1.0,0.0,0.0,0.0,0.0,1.0
3.2225828,16.300047,4.2725224,0.79227966,-0.323308,-0.3331041,0.0,3.2927186,0.33228582,22.566751,0.0,0.0,0.0,0.0,0.0,1.0
1.2341036,4.8781877,0.7913374,-0.2924506,-0.323308,-0.3331041,0.0,1.2662485,0.33228582,6.9514804,1.0,0.0,0.0,0.0,0.0,1.0
0.20121849,8.23603,1.4919045,-0.2924506,-0.323308,-0.3331041,0.0,0.25301343,0.33228582,11.542118,1.0,0.0,0.0,0.0,0.0,1.0
-1.0143536,2.2165563,0.23602508,-0.2924506,-0.323308,-0.3331041,0.0,-0.92909414,0.33228582,3.3126607,1.0,0.0,0.0,0.0,0.0,1.0
3.0469222,15.130595,2.9303596,-0.2924506,-0.18042469,2.3272173,0.0,3.123846,0.33228582,-0.1259434,1.0,0.0,1.0,0.0,0.0,0.0
0.37687922,4.85676,0.78686684,-0.2924506,-0.323308,-0.3331041,0.0,0.42188594,0.33228582,6.9221864,1.0,0.0,0.0,0.0,0.0,1.0
1.0022314,16.300047,7.3214846,3.8039193,-0.323308,-0.3331041,0.0,1.097376,0.33228582,22.566751,0.0,0.0,0.0,0.0,0.0,1.0
2.3653586,4.556671,0.7242575,-0.2924506,-0.323308,-0.3331041,0.0,2.448356,0.33228582,6.5119233,1.0,0.0,0.0,0.0,0.0,1.0
3.194477,16.300047,3.1743495,-0.2924506,-0.11837042,2.5762713,0.0,3.2927186,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.0092578,16.300047,9.792605,6.2447915,-0.323308,-0.3331041,0.0,1.097376,0.33228582,22.566751,0.0,0.0,0.0,0.0,0.0,1.0
-0.5506094,2.804061,0.35859972,-0.2924506,-0.323308,-0.3331041,0.0,-0.5913491,0.33228582,4.115861,1.0,0.0,0.0,0.0,0.0,1.0
-1.4640452,5.6884212,0.9603814,-0.2924506,-0.323308,-0.3331041,0.0,-1.4357116,0.33228582,8.059183,1.0,0.0,0.0,0.0,0.0,1.0
-0.1149708,6.4669213,1.1228045,-0.2924506,-0.29980513,0.7971793,0.0,-0.084731594,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
2.42157,1.4681795,0.07988666,-0.2924506,-0.323308,-0.3331041,0.0,2.448356,0.33228582,2.2895253,1.0,0.0,0.0,0.0,0.0,1.0
2.2459092,5.014309,0.8197372,-0.2924506,0.1285504,0.95567554,0.0,2.2794836,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.4940814,16.300047,3.3770769,-0.09220471,-0.323308,-0.3331041,0.0,1.6039935,0.33228582,22.566751,0.0,0.0,0.0,0.0,0.0,1.0
1.7329799,1.5376782,0.094386615,-0.2924506,-0.323308,-0.3331041,0.0,1.772866,0.33228582,2.3845398,1.0,0.0,0.0,0.0,0.0,1.0
-1.2040672,5.084478,0.83437705,-0.2924506,-0.323308,-0.3331041,0.0,-1.0979667,0.33228582,7.233508,1.0,0.0,0.0,0.0,0.0,1.0
-0.5857415,2.5183241,0.29898474,-0.2924506,-0.323308,-0.3331041,0.0,-0.5913491,0.33228582,3.725219,1.0,0.0,0.0,0.0,0.0,1.0
-0.31873724,4.0735188,0.62345445,-0.2924506,-0.323308,-0.3331041,0.0,-0.2536041,0.33228582,5.851386,1.0,0.0,0.0,0.0,0.0,1.0
2.4004908,13.455604,2.580896,-0.2924506,-0.323308,-0.3331041,0.0,2.448356,0.33228582,18.678,1.0,0.0,0.0,0.0,0.0,1.0
2.6253364,16.300047,3.1743495,-0.2924506,-0.323308,2.3865716,0.0,2.6172285,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
1.9016142,16.300047,3.1743495,-0.2924506,-0.323308,2.3865716,0.0,1.9417385,0.33228582,-0.12594338,1.0,0.0,1.0,0.0,0.0,0.0
-1.6397058,0.017700104,-0.2887327,-0.2924506,0.8295986,-0.3331041,0.0,-1.6045842,0.017410902,9.210982,1.0,0.0,0.0,0.0,0.0,1.0
1.3395,3.088125,0.41786578,-0.2924506,-0.323308,-0.3331041,0.0,1.4351209,0.33228582,4.504216,1.0,0.0,0.0,0.0,0.0,1.0
0.8617028,2.766732,0.35081157,-0.2924506,-0.323308,-0.3331041,0.0,0.92850345,0.33228582,4.064827,1.0,0.0,0.0,0.0,0.0,1.0
-1.4710715,2.12869,0.217693,-0.2924506,-0.323308,-0.3331041,0.0,-1.4357116,0.33228582,3.1925352,1.0,0.0,0.0,0.0,0.0,1.0
-1.6116002,2.293907,0.2521632,-0.2924506,-0.323308,-0.3331041,0.0,-1.6045842,0.33228582,3.4184096,1.0,0.0,0.0,0.0,0.0,1.0
-1.0424594,5.4977255,0.9205953,-0.2924506,-0.323308,-0.3331041,0.0,-1.0979667,0.33228582,7.798475,1.0,0.0,0.0,0.0,0.0,1.0
